Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score,Location
500037,TOPPENISH COMMUNITY HOSPITAL,502 W FOURTH AVE,TOPPENISH,WA,98948,Yakima,0.986935,0.839602,0.822126,0.869384,8 out of 10,0 out of 9,8 out of 10,"502 W FOURTH AVE TOPPENISH, WA 98948 (46.37135, -120.316682)"
050007,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,San Mateo,0.986935,0.839602,0.909813,0.919102,5 out of 10,0 out of 9,5 out of 10,"1501 TROUSDALE DRIVE BURLINGAME, CA 94010 (37.594398, -122.383356)"
390042,"WASHINGTON HOSPITAL, THE",155 WILSON AVENUE,WASHINGTON,PA,15301,Washington,0.986935,0.839602,1.060313,1.005894,0 out of 10,2 out of 9,2 out of 10,"155 WILSON AVENUE WASHINGTON, PA 15301 (40.183244, -80.247471)"
330226,UNITY HOSPITAL OF ROCHESTER,1555 LONG POND ROAD,ROCHESTER,NY,14626,Monroe,0.986935,0.839602,0.909773,0.908386,5 out of 10,0 out of 9,5 out of 10,"1555 LONG POND ROAD ROCHESTER, NY 14626 (43.191544, -77.701464)"
050116,NORTHRIDGE HOSPITAL MEDICAL CENTER,18300 ROSCOE BLVD,NORTHRIDGE,CA,91325,Los Angeles,0.986935,0.839602,1.033881,1.023482,0 out of 10,0 out of 9,0 out of 10,"18300 ROSCOE BLVD NORTHRIDGE, CA 91325 (34.220789, -118.533216)"
310048,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,110 REHILL AVE,SOMERVILLE,NJ,08876,Somerset,0.986935,0.839602,1.073328,1.065087,0 out of 10,0 out of 9,0 out of 10,"110 REHILL AVE SOMERVILLE, NJ 08876 (40.568854, -74.595695)"
530011,MEMORIAL HOSPITAL SWEETWATER COUNTY,1200 COLLEGE DRIVE,ROCK SPRINGS,WY,82901,Sweetwater,0.986935,0.839602,0.904004,0.931769,4 out of 10,0 out of 9,4 out of 10,"1200 COLLEGE DRIVE ROCK SPRINGS, WY 82901 (41.58406, -109.233578)"
330111,BERTRAND CHAFFEE HOSPITAL,224 EAST MAIN STREET,SPRINGVILLE,NY,14141,Erie,0.986935,0.839602,0.980796,0.984436,1 out of 10,0 out of 9,1 out of 10,"224 EAST MAIN STREET SPRINGVILLE, NY 14141 (42.508484, -78.659235)"
670082,BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY,5252 WEST UNIVERSITY DRIVE,MC KINNEY,TX,75071,Collin,0.986935,0.839602,1.097643,1.077891,0 out of 10,0 out of 9,0 out of 10,"5252 WEST UNIVERSITY DRIVE MC KINNEY, TX 75071 (33.218404, -96.68102)"
260022,NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY,KIRKSVILLE,MO,63501,Adair,0.986935,0.839602,0.933732,0.909917,5 out of 10,2 out of 9,5 out of 10,"315 S OSTEOPATHY KIRKSVILLE, MO 63501 (40.192523, -92.590849)"
100230,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,PEMBROKE PINES,FL,33024,Broward,0.986935,0.839602,0.981415,1.040333,0 out of 10,0 out of 9,0 out of 10,"7800 SHERIDAN ST PEMBROKE PINES, FL 33024 (26.030929, -80.24612)"
230075,BRONSON BATTLE CREEK HOSPITAL,300 NORTH AVENUE,BATTLE CREEK,MI,49017,Calhoun,0.986935,0.839602,0.993074,0.946506,3 out of 10,3 out of 9,3 out of 10,"300 NORTH AVENUE BATTLE CREEK, MI 49017 (42.330618, -85.180404)"
340004,HIGH POINT REGIONAL HOSPITAL,601 N ELM ST,HIGH POINT,NC,27261,Guilford,0.986935,0.839602,1.005086,0.954684,2 out of 10,3 out of 9,3 out of 10,"601 N ELM ST HIGH POINT, NC 27261 (35.962486, -80.012027)"
050112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,SANTA MONICA,CA,90404,Los Angeles,0.986935,0.839602,0.995030,1.026480,0 out of 10,0 out of 9,0 out of 10,"1250 16TH STREET SANTA MONICA, CA 90404 (34.027776, -118.486315)"
450851,BAYLOR SCOTT AND WHITE HEART AND VASCULAR HOSPITAL,621 NORTH HALL STREET,DALLAS,TX,75226,Dallas,0.986935,0.839602,0.971188,0.993235,0 out of 10,0 out of 9,0 out of 10,"621 NORTH HALL STREET DALLAS, TX 75226 (32.788288, -96.780663)"
050071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,Santa Clara,0.986935,0.839602,0.865289,0.828257,10 out of 10,9 out of 9,10 out of 10,"700 LAWRENCE EXPRESSWAY SANTA CLARA, CA 95051 (37.335456, -121.995767)"
050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,CA,90503,Los Angeles,0.986935,0.839602,0.970442,0.963066,2 out of 10,0 out of 9,2 out of 10,"4101 TORRANCE BLVD TORRANCE, CA 90503 (33.837577, -118.35708)"
050192,ADVENTIST HEALTH REEDLEY,372 W CYPRESS AVE,REEDLEY,CA,93654,Fresno,0.986935,0.839602,0.891208,0.990332,0 out of 10,0 out of 9,0 out of 10,"372 W CYPRESS AVE REEDLEY, CA 93654 (36.607812, -119.451695)"
450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,2400 N INTERSTATE HIGHWAY 35E,WAXAHACHIE,TX,75165,Ellis,0.986935,0.839602,1.051431,1.064221,0 out of 10,0 out of 9,0 out of 10,"2400 N INTERSTATE HIGHWAY 35E WAXAHACHIE, TX 75165 (32.429622, -96.859736)"
160104,UNITY POINT HEALTH TRINITY,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,Scott,0.986935,0.839602,0.921588,0.894486,6 out of 10,3 out of 9,6 out of 10,"4500 UTICA RIDGE ROAD BETTENDORF, IA 52722 (41.566105, -90.51736)"
070019,"MILFORD HOSPITAL, INC",300 SEASIDE AVENUE,MILFORD,CT,06460,New Haven,0.986935,0.839602,1.020715,1.016570,0 out of 10,0 out of 9,0 out of 10,"300 SEASIDE AVENUE MILFORD, CT 06460 (41.217141, -73.064332)"
670055,METHODIST STONE OAK HOSPITAL,"1139 E SONTERRA BLVD, STE 535",SAN ANTONIO,TX,78258,Bexar,0.986935,0.839602,1.065888,1.076422,0 out of 10,0 out of 9,0 out of 10,"1139 E SONTERRA BLVD, STE 535 SAN ANTONIO, TX 78258 (29.614494, -98.475459)"
450002,THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,2001 N OREGON ST,EL PASO,TX,79902,El Paso,0.986935,0.839602,1.039477,1.044115,0 out of 10,0 out of 9,0 out of 10,"2001 N OREGON ST EL PASO, TX 79902 (31.771161, -106.499345)"
520009,ASCENSION NE WISCONSIN ST ELIZABETH HOSPITAL,1506 S ONEIDA ST,APPLETON,WI,54915,Outagamie,0.986935,0.839602,0.958094,0.961491,2 out of 10,0 out of 9,2 out of 10,"1506 S ONEIDA ST APPLETON, WI 54915 (44.248733, -88.404135)"
140240,WESTLAKE COMMUNITY HOSPITAL,1225 LAKE ST,MELROSE PARK,IL,60160,Cook,0.986935,0.839602,1.088597,1.054063,0 out of 10,1 out of 9,1 out of 10,"1225 LAKE ST MELROSE PARK, IL 60160 (41.891794, -87.848963)"
280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,NE,69361,Scotts Bluff,0.986935,0.839602,0.945946,0.981262,1 out of 10,0 out of 9,1 out of 10,"4021 AVE B SCOTTSBLUFF, NE 69361 (41.885055, -103.665837)"
050746,ORANGE COUNTY GLOBAL MEDICAL CENTER,1001 NORTH TUSTIN AVENUE,SANTA ANA,CA,92705,Orange,0.986935,0.839602,1.153291,1.073892,0 out of 10,2 out of 9,2 out of 10,"1001 NORTH TUSTIN AVENUE SANTA ANA, CA 92705 (33.753636, -117.834209)"
110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,1266 HIGHWAY 515 SOUTH,JASPER,GA,30143,Pickens,0.986935,0.839602,0.879372,0.897868,6 out of 10,0 out of 9,6 out of 10,"1266 HIGHWAY 515 SOUTH JASPER, GA 30143 (34.447466, -84.446561)"
280023,CHI HEALTH ST FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,Hall,0.986935,0.839602,0.990174,1.005802,0 out of 10,0 out of 9,0 out of 10,"2620 WEST FAIDLEY AVE GRAND ISLAND, NE 68803 (40.924267, -98.370887)"
360123,ST JOHN MEDICAL CENTER,29000 CENTER RIDGE ROAD,WESTLAKE,OH,44145,Cuyahoga,0.986935,0.839602,0.962851,1.038619,0 out of 10,0 out of 9,0 out of 10,"29000 CENTER RIDGE ROAD WESTLAKE, OH 44145 (41.435854, -81.940704)"
230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,620 BYRON RD,HOWELL,MI,48843,Livingston,0.986935,0.839602,0.934480,0.907673,5 out of 10,2 out of 9,5 out of 10,"620 BYRON RD HOWELL, MI 48843 (42.615372, -83.939355)"
190160,GLENWOOD REGIONAL MEDICAL CENTER,503 MCMILLAN ROAD,WEST MONROE,LA,71291,Ouachita,0.986935,0.839602,1.050860,1.064511,0 out of 10,0 out of 9,0 out of 10,"503 MCMILLAN ROAD WEST MONROE, LA 71291 (32.513462, -92.156761)"
150181,ST VINCENT FISHERS HOSPITAL INC,13861 OLIO ROAD,FISHERS,IN,46037,Hamilton,0.986935,0.839602,0.991623,0.975343,1 out of 10,1 out of 9,1 out of 10,"13861 OLIO ROAD FISHERS, IN 46037 (39.988852, -85.918844)"
320004,GERALD CHAMPION REGIONAL MEDICAL CENTER,2669 NORTH SCENIC DRIVE,ALAMOGORDO,NM,88310,Otero,0.986935,0.839602,0.979231,0.928746,4 out of 10,3 out of 9,4 out of 10,"2669 NORTH SCENIC DRIVE ALAMOGORDO, NM 88310 (32.926862, -105.933917)"
110003,MEMORIAL SATILLA HEALTH,1900 TEBEAU STREET,WAYCROSS,GA,31501,Ware,0.986935,0.839602,0.948369,0.965709,2 out of 10,0 out of 9,2 out of 10,"1900 TEBEAU STREET WAYCROSS, GA 31501 (31.226007, -82.349239)"
150173,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,5165 MCCARTY LN,LAFAYETTE,IN,47905,Tippecanoe,0.986935,0.839602,1.020678,1.052253,0 out of 10,0 out of 9,0 out of 10,"5165 MCCARTY LN LAFAYETTE, IN 47905 (40.403025, -86.807164)"
150007,COMMUNITY HOWARD REGIONAL HEALTH INC,3500 S LAFOUNTAIN ST,KOKOMO,IN,46902,Howard,0.986935,0.839602,1.022256,1.082773,0 out of 10,0 out of 9,0 out of 10,"3500 S LAFOUNTAIN ST KOKOMO, IN 46902 (40.446835, -86.127103)"
050069,ST JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,Orange,0.986935,0.839602,1.003000,0.990928,0 out of 10,0 out of 9,0 out of 10,"1100 WEST STEWART DR ORANGE, CA 92868 (33.782399, -117.866093)"
030043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,AZ,85635,Cochise,0.986935,0.839602,0.963794,0.955066,2 out of 10,0 out of 9,2 out of 10,"5700 EAST HIGHWAY 90 SIERRA VISTA, AZ 85635 (31.554635, -110.230726)"
050145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,23625 W R HOLMAN HIGHWAY,MONTEREY,CA,93940,Monterey,0.986935,0.839602,0.937228,0.938039,3 out of 10,0 out of 9,3 out of 10,"23625 W R HOLMAN HIGHWAY MONTEREY, CA 93940"
330009,BRONX-LEBANON HOSPITAL CENTER,1276 FULTON AVENUE,BRONX,NY,10456,Bronx,0.986935,0.839602,0.932509,0.913628,5 out of 10,2 out of 9,5 out of 10,"1276 FULTON AVENUE BRONX, NY 10456 (40.83175, -73.903756)"
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,FORT WORTH,TX,76132,Tarrant,0.986935,0.839602,1.044491,1.012925,0 out of 10,1 out of 9,1 out of 10,"6100 HARRIS PKWY FORT WORTH, TX 76132 (32.658595, -97.419671)"
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,Volusia,0.986935,0.839602,1.032048,1.025152,0 out of 10,0 out of 9,0 out of 10,"301 MEMORIAL MEDICAL PARKWAY DAYTONA BEACH, FL 32117 (29.24275, -81.1093)"
490122,INOVA MOUNT VERNON HOSPITAL,2501 PARKERS LANE,ALEXANDRIA,VA,22306,Fairfax,0.986935,0.839602,0.936730,0.939738,3 out of 10,0 out of 9,3 out of 10,"2501 PARKERS LANE ALEXANDRIA, VA 22306 (38.740184, -77.07479)"
500007,ISLAND HOSPITAL,1211  24TH STREET,ANACORTES,WA,98221,Skagit,0.986935,0.839602,0.891362,0.908664,5 out of 10,0 out of 9,5 out of 10,"1211 24TH STREET ANACORTES, WA 98221 (48.502883, -122.615825)"
360179,BETHESDA NORTH,10500 MONTGOMERY ROAD,CINCINNATI,OH,45242,Hamilton,0.986935,0.839602,0.990414,0.994488,0 out of 10,0 out of 9,0 out of 10,"10500 MONTGOMERY ROAD CINCINNATI, OH 45242 (39.251968, -84.343986)"
140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,1100 EAST NORRIS DRIVE,OTTAWA,IL,61350,La Salle,0.986935,0.839602,0.959979,1.026812,0 out of 10,0 out of 9,0 out of 10,"1100 EAST NORRIS DRIVE OTTAWA, IL 61350 (41.356417, -88.82536)"
490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,Virginia Beach City,0.986935,0.839602,0.951185,0.948923,3 out of 10,0 out of 9,3 out of 10,"2025 GLENN MITCHELL DRIVE VIRGINIA BEACH, VA 23456 (36.777194, -76.096738)"
050763,SILVER LAKE MEDICAL CENTER,1711 WEST TEMPLE STREET,LOS ANGELES,CA,90026,Los Angeles,0.986935,0.839602,1.459685,1.446821,0 out of 10,0 out of 9,0 out of 10,"1711 WEST TEMPLE STREET LOS ANGELES, CA 90026 (34.06879, -118.26356)"
420068,TRMC OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,Orangeburg,0.986935,0.839602,0.982919,0.980809,1 out of 10,0 out of 9,1 out of 10,"3000 ST MATTHEWS RD BOX 1806 ORANGEBURG, SC 29115"
260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,63640,Saint Francois,0.986935,0.839602,0.954828,0.945564,3 out of 10,0 out of 9,3 out of 10,"1101 W LIBERTY FARMINGTON, MO 63640 (37.780624, -90.438195)"
390258,ST MARY MEDICAL CENTER,LANGHORNE-NEWTOWN RD,LANGHORNE,PA,19047,Bucks,0.986935,0.839602,1.048360,1.039847,0 out of 10,0 out of 9,0 out of 10,"LANGHORNE-NEWTOWN RD LANGHORNE, PA 19047"
250042,NORTHWEST MISSISSIPPI MEDICAL CENTER,1970 HOSPITAL DRIVE,CLARKSDALE,MS,38614,Coahoma,0.986935,0.839602,0.982711,0.939086,3 out of 10,3 out of 9,3 out of 10,"1970 HOSPITAL DRIVE CLARKSDALE, MS 38614 (34.197133, -90.552764)"
310027,TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,ELIZABETH,NJ,07207,Union,0.986935,0.839602,1.154471,1.132308,0 out of 10,0 out of 9,0 out of 10,"225 WILLIAMSON STREET ELIZABETH, NJ 07207 (40.65892, -74.214355)"
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,QUEEN CREEK,AZ,85140,Pinal,0.986935,0.839602,0.916050,0.945026,3 out of 10,0 out of 9,3 out of 10,"37000 NORTH GANTZEL ROAD QUEEN CREEK, AZ 85140 (33.214839, -111.563447)"
330033,CHENANGO MEMORIAL HOSPITAL,179 NORTH BROAD STREET,NORWICH,NY,13815,Chenango,0.986935,0.839602,0.930592,0.905360,5 out of 10,2 out of 9,5 out of 10,"179 NORTH BROAD STREET NORWICH, NY 13815 (42.542038, -75.524724)"
270086,GREAT FALLS CLINIC HOSPITAL,3010 15TH AVENUE SOUTH,GREAT FALLS,MT,59405,Cascade,0.986935,0.839602,0.831402,0.843814,9 out of 10,0 out of 9,9 out of 10,"3010 15TH AVENUE SOUTH GREAT FALLS, MT 59405 (47.487737, -111.254561)"
140133,HOLY CROSS HOSPITAL,2701 W 68TH STREET,CHICAGO,IL,60629,Cook,0.986935,0.839602,1.082893,1.072121,0 out of 10,0 out of 9,0 out of 10,"2701 W 68TH STREET CHICAGO, IL 60629 (41.770008, -87.691909)"
420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,29425,Charleston,0.986935,0.839602,0.995242,1.012188,0 out of 10,0 out of 9,0 out of 10,"169 ASHLEY AVE CHARLESTON, SC 29425 (32.7854, -79.946559)"
110054,FLOYD MEDICAL CENTER,304 TURNER MCCALL BLVD P O BOX 233,ROME,GA,30162,Floyd,0.986935,0.839602,1.020209,0.990519,0 out of 10,1 out of 9,1 out of 10,"304 TURNER MCCALL BLVD P O BOX 233 ROME, GA 30162 (34.260454, -85.179957)"
430008,BROOKINGS HEALTH SYSTEM,300 22ND AVE,BROOKINGS,SD,57006,Brookings,0.986935,0.839602,0.907347,0.811696,10 out of 10,9 out of 9,10 out of 10,"300 22ND AVE BROOKINGS, SD 57006 (44.307751, -96.768199)"
390151,CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,PA,17201,Franklin,0.986935,0.839602,0.926553,0.917315,5 out of 10,1 out of 9,5 out of 10,"112 NORTH SEVENTH STREET CHAMBERSBURG, PA 17201 (39.934915, -77.647451)"
180017,T J SAMSON COMMUNITY HOSPITAL,1301 NORTH RACE STREET,GLASGOW,KY,42141,Barren,0.986935,0.839602,1.002947,1.002927,0 out of 10,0 out of 9,0 out of 10,"1301 NORTH RACE STREET GLASGOW, KY 42141 (37.011566, -85.903862)"
330104,NYACK HOSPITAL,160 NORTH MIDLAND AVENUE,NYACK,NY,10960,Rockland,0.986935,0.839602,1.077535,1.107365,0 out of 10,0 out of 9,0 out of 10,"160 NORTH MIDLAND AVENUE NYACK, NY 10960 (41.095251, -73.925253)"
170133,SAINT LUKE'S CUSHING HOSPITAL,711 MARSHALL STREET,LEAVENWORTH,KS,66048,Leavenworth,0.986935,0.839602,0.909499,0.928959,4 out of 10,0 out of 9,4 out of 10,"711 MARSHALL STREET LEAVENWORTH, KS 66048 (39.307773, -94.918355)"
100006,ORLANDO HEALTH ORLANDO REGIONAL MEDICAL CENTER,52 W UNDERWOOD ST,ORLANDO,FL,32806,Orange,0.986935,0.839602,1.009993,1.013368,0 out of 10,0 out of 9,0 out of 10,"52 W UNDERWOOD ST ORLANDO, FL 32806 (28.526925, -81.378203)"
520017,ST JOSEPHS HOSPITAL,2661 COUNTY HWY I,CHIPPEWA FALLS,WI,54729,Chippewa,0.986935,0.839602,0.834224,0.877707,7 out of 10,0 out of 9,7 out of 10,"2661 COUNTY HWY I CHIPPEWA FALLS, WI 54729 (44.951661, -91.358217)"
390003,GEISINGER-BLOOMSBURG HOSPITAL,549 EAST FAIR STREET,BLOOMSBURG,PA,17815,Columbia,0.986935,0.839602,0.860059,0.930906,4 out of 10,0 out of 9,4 out of 10,"549 EAST FAIR STREET BLOOMSBURG, PA 17815 (41.008431, -76.453193)"
310118,HUDSON REGIONAL HOSPITAL,55 MEADOWLANDS PKWY,SECAUCUS,NJ,07094,Hudson,0.986935,0.839602,1.130345,1.071371,0 out of 10,2 out of 9,2 out of 10,"55 MEADOWLANDS PKWY SECAUCUS, NJ 07094 (40.791805, -74.072099)"
230259,ST JOSEPH MERCY CHELSEA,775 S MAIN ST,CHELSEA,MI,48118,Washtenaw,0.986935,0.839602,0.895584,0.877050,7 out of 10,3 out of 9,7 out of 10,"775 S MAIN ST CHELSEA, MI 48118 (42.310594, -84.016571)"
020008,BARTLETT REGIONAL HOSPITAL,3260 HOSPITAL DR,JUNEAU,AK,99801,Juneau,0.986935,0.839602,0.897317,0.916544,5 out of 10,0 out of 9,5 out of 10,"3260 HOSPITAL DR JUNEAU, AK 99801 (58.328696, -134.466829)"
370019,GREAT PLAINS REGIONAL MEDICAL CENTER,1801 WEST 3RD STREET,ELK CITY,OK,73644,Beckham,0.986935,0.839602,0.939278,0.830863,10 out of 10,9 out of 9,10 out of 10,"1801 WEST 3RD STREET ELK CITY, OK 73644 (35.411721, -99.425654)"
040118,NEA BAPTIST MEMORIAL HOSPITAL,4800 EAST JOHNSON AVENUE,JONESBORO,AR,72401,Craighead,0.986935,0.839602,0.999111,1.042774,0 out of 10,0 out of 9,0 out of 10,"4800 EAST JOHNSON AVENUE JONESBORO, AR 72401 (35.864204, -90.639107)"
190040,SLIDELL MEMORIAL HOSPITAL,1001 GAUSE BLVD,SLIDELL,LA,70458,Saint Tammany,0.986935,0.839602,0.954020,0.932779,4 out of 10,1 out of 9,4 out of 10,"1001 GAUSE BLVD SLIDELL, LA 70458 (30.284651, -89.770421)"
220065,BAYSTATE NOBLE HOSPITAL,115 WEST SILVER STREET,WESTFIELD,MA,01085,Hampden,0.986935,0.839602,1.076299,0.979919,1 out of 10,4 out of 9,4 out of 10,"115 WEST SILVER STREET WESTFIELD, MA 01085 (42.117789, -72.760397)"
100206,MEMORIAL HOSPITAL OF TAMPA,2901 W SWANN AVE,TAMPA,FL,33609,Hillsborough,0.986935,0.839602,1.009081,0.944267,3 out of 10,3 out of 9,3 out of 10,"2901 W SWANN AVE TAMPA, FL 33609 (27.937443, -82.489816)"
010125,LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195 E,HALEYVILLE,AL,35565,Winston,0.986935,0.839602,0.878414,1.000138,0 out of 10,0 out of 9,0 out of 10,"42024 HIGHWAY 195 E HALEYVILLE, AL 35565 (34.241718, -87.589857)"
390063,UPMC HAMOT,201 STATE STREET,ERIE,PA,16550,Erie,0.986935,0.839602,1.051126,1.040791,0 out of 10,0 out of 9,0 out of 10,"201 STATE STREET ERIE, PA 16550 (42.133331, -80.087825)"
360192,UH GEAUGA MEDICAL CENTER,13207 RAVENNA RD,CHARDON,OH,44024,Geauga,0.986935,0.839602,1.031240,1.024765,0 out of 10,0 out of 9,0 out of 10,"13207 RAVENNA RD CHARDON, OH 44024 (41.508925, -81.19362)"
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,Poweshiek,0.986935,0.839602,0.905012,0.872991,7 out of 10,4 out of 9,7 out of 10,"210 FOURTH AVENUE GRINNELL, IA 50112 (41.743278, -92.734728)"
100019,HOLMES REGIONAL MEDICAL CENTER,1350 S HICKORY ST,MELBOURNE,FL,32901,Brevard,0.986935,0.839602,1.044683,1.044722,0 out of 10,0 out of 9,0 out of 10,"1350 S HICKORY ST MELBOURNE, FL 32901 (28.08691, -80.613523)"
160083,MERCY MEDICAL CENTER-DES MOINES,1111 6TH AVE,DES MOINES,IA,50314,Polk,0.986935,0.839602,0.959775,0.932665,4 out of 10,2 out of 9,4 out of 10,"1111 6TH AVE DES MOINES, IA 50314 (41.599577, -93.625702)"
250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,200 HWY 30 WEST,NEW ALBANY,MS,38652,Union,0.986935,0.839602,0.964195,0.933805,4 out of 10,2 out of 9,4 out of 10,"200 HWY 30 WEST NEW ALBANY, MS 38652"
190114,CLAIBORNE MEMORIAL MEDICAL CENTER,620 EAST COLLEGE STREET,HOMER,LA,71040,Claiborne,0.986935,0.839602,1.213706,1.211651,0 out of 10,0 out of 9,0 out of 10,"620 EAST COLLEGE STREET HOMER, LA 71040 (32.794327, -93.062469)"
180050,HARLAN ARH HOSPITAL,81 BALL PARK ROAD,HARLAN,KY,40831,Harlan,0.986935,0.839602,0.888253,0.899558,6 out of 10,0 out of 9,6 out of 10,"81 BALL PARK ROAD HARLAN, KY 40831 (36.810183, -83.313105)"
060044,COLORADO PLAINS MEDICAL CENTER,1000 LINCOLN STREET,FORT MORGAN,CO,80701,Morgan,0.986935,0.839602,0.982597,1.040681,0 out of 10,0 out of 9,0 out of 10,"1000 LINCOLN STREET FORT MORGAN, CO 80701 (40.259344, -103.79621)"
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,Johnson,0.986935,0.839602,1.008172,1.045633,0 out of 10,0 out of 9,0 out of 10,"10500 QUIVIRA ROAD OVERLAND PARK, KS 66215 (38.937613, -94.723726)"
340075,CAROLINAS HEALTHCARE SYSTEM-BLUE RIDGE,2201 S STERLING ST,MORGANTON,NC,28655,Burke,0.986935,0.839602,0.948732,0.910462,5 out of 10,3 out of 9,5 out of 10,"2201 S STERLING ST MORGANTON, NC 28655 (35.723793, -81.658223)"
030010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,Pima,0.986935,0.839602,0.981625,1.020402,0 out of 10,0 out of 9,0 out of 10,"1601 WEST ST MARY'S ROAD TUCSON, AZ 85745 (32.228923, -111.000032)"
420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,Horry,0.986935,0.839602,0.934870,0.930988,4 out of 10,0 out of 9,4 out of 10,"300 SINGLETON RIDGE ROAD CONWAY, SC 29526 (33.786524, -79.002854)"
390328,UPMC EAST,2775 MOSSIDE BOULEVARD,MONROEVILLE,PA,15146,Allegheny,0.986935,0.839602,1.014090,1.020150,0 out of 10,0 out of 9,0 out of 10,"2775 MOSSIDE BOULEVARD MONROEVILLE, PA 15146 (40.437014, -79.758458)"
290045,ST ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,Clark,0.986935,0.839602,1.106700,1.070097,0 out of 10,1 out of 9,1 out of 10,"3001 ST ROSE PARKWAY HENDERSON, NV 89052"
380005,ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,ASHLAND,OR,97520,Jackson,0.986935,0.839602,0.877643,0.987942,0 out of 10,0 out of 9,0 out of 10,"280 MAPLE STREET ASHLAND, OR 97520 (42.206445, -122.725129)"
100142,JACKSON HOSPITAL,4250 HOSPITAL DR,MARIANNA,FL,32446,Jackson,0.986935,0.839602,1.027541,1.050921,0 out of 10,0 out of 9,0 out of 10,"4250 HOSPITAL DR MARIANNA, FL 32446 (30.78748, -85.240932)"
050710,KAISER FOUNDATION HOSPITAL - FRESNO,7300 NORTH FRESNO ST,FRESNO,CA,93720,Fresno,0.986935,0.839602,0.860262,0.817921,10 out of 10,9 out of 9,10 out of 10,"7300 NORTH FRESNO ST FRESNO, CA 93720 (36.84278, -119.783436)"
370025,SAINT FRANCIS HOSPITAL MUSKOGEE,300 ROCKEFELLER DRIVE,MUSKOGEE,OK,74401,Muskogee,0.986935,0.839602,1.063035,1.078832,0 out of 10,0 out of 9,0 out of 10,"300 ROCKEFELLER DRIVE MUSKOGEE, OK 74401 (35.753648, -95.406187)"
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,500 17TH AVENUE,SEATTLE,WA,98122,King,0.986935,0.839602,1.043510,1.010524,0 out of 10,1 out of 9,1 out of 10,"500 17TH AVENUE SEATTLE, WA 98122 (47.606221, -122.310249)"
