Facility ID,Facility Name,State,FISCAL YEAR,DOMAIN 1 SCORE,DOMAIN 1 FOOTNOTE,DOMAIN 1 START DATE,DOMAIN 1 END DATE,PSI 90 W Z Score,PSI 90 FOOTNOTE,DOMAIN 2 SCORE,DOMAIN 2 FOOTNOTE,CLABSI W Z SCORE,CLABSI FOOTNOTE,CAUTI W Z SCORE,CAUTI FOOTNOTE,SSI W Z SCORE,SSI FOOTNOTE,MRSA W Z SCORE,MRSA FOOTNOTE,CDI W Z SCORE,CDI FOOTNOTE,DOMAIN 2 START DATE,DOMAIN 2 END DATE,TOTAL HAC SCORE,TOTAL HAC FOOTNOTE,PAYMENT REDUCTION,PAYMENT REDUCTION FOOTNOTE
390076,BRANDYWINE HOSPITAL,PA,2019,0.9063,,10/01/2015,06/30/2017,0.9063,,-0.7994,,-1.4878,,-0.416,,-0.3883,,-1.4406,,-0.2642,,01/01/2016,12/31/2017,-0.5435,,No,
050709,DESERT VALLEY HOSPITAL,CA,2019,-1.1199,,10/01/2015,06/30/2017,-1.1199,,-1.0055,,-1.1813,,-1.2027,,-1.4966,,-0.8521,,-0.2946,,01/01/2016,12/31/2017,-1.0226,,No,
330202,KINGS COUNTY HOSPITAL CENTER,NY,2019,2.347,,10/01/2015,06/30/2017,2.347,,0.0186,,0.4918,,0.3324,,0.1346,,0.0726,,-0.9383,,01/01/2016,12/31/2017,0.3679,,Yes,
340132,MARIA PARHAM MEDICAL CENTER,NC,2019,-0.0226,,10/01/2015,06/30/2017,-0.0226,,-0.128,,-0.9153,,-1.0876,,0.5493,,-0.5277,,1.3411,,01/01/2016,12/31/2017,-0.1122,,No,
340015,NOVANT HEALTH ROWAN MEDICAL CENTER,NC,2019,0.6614,,10/01/2015,06/30/2017,0.6614,,0.8543,,1.8196,,0.6935,,-0.403,,1.6108,,0.5509,,01/01/2016,12/31/2017,0.8254,,Yes,
370016,INTEGRIS BASS BAPTIST HEALTH CENTER,OK,2019,-0.6379,,10/01/2015,06/30/2017,-0.6379,,-0.3497,,1.1788,,-0.8469,,-0.403,,-1.4406,,-0.2365,,01/01/2016,12/31/2017,-0.3929,,No,
100093,BAPTIST HOSPITAL,FL,2019,-0.6072,,10/01/2015,06/30/2017,-0.6072,,-0.1412,,0.4586,,-0.6428,,0.0282,,0.3551,,-0.9052,,01/01/2016,12/31/2017,-0.2111,,No,
450130,NIX HEALTH CARE SYSTEM,TX,2019,-1.167,,10/01/2015,06/30/2017,-1.167,,-0.2351,,0.5269,,0.2504,,-0.4801,,-1.0678,,-0.4051,,01/01/2016,12/31/2017,-0.3749,,No,
330136,MARY IMOGENE BASSETT HOSPITAL,NY,2019,1.3446,,10/01/2015,06/30/2017,1.3446,,-0.0595,,-0.6753,,-0.7823,,1.6704,,-0.1331,,-0.3775,,01/01/2016,12/31/2017,0.1511,,No,
230053,HENRY FORD HOSPITAL,MI,2019,1.1136,,10/01/2015,06/30/2017,1.1136,,-0.0088,,-0.1047,,-0.0113,,-0.5131,,0.3434,,0.2415,,01/01/2016,12/31/2017,0.1595,,No,
370114,"ST JOHN MEDICAL CENTER, INC",OK,2019,1.6088,,10/01/2015,06/30/2017,1.6088,,0.1463,,-0.6365,,0.6795,,0.4117,,0.3117,,-0.0348,,01/01/2016,12/31/2017,0.3657,,Yes,
010085,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,AL,2019,-0.4101,,10/01/2015,06/30/2017,-0.4101,,-0.4416,,-0.3318,,-0.5625,,-1.0673,,0.9353,,-1.1815,,01/01/2016,12/31/2017,-0.4368,,No,
190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,LA,2019,0.3289,,10/01/2015,06/30/2017,0.3289,,0.622,,1.4096,,-0.3689,,0.7291,,1.5657,,-0.2255,,01/01/2016,12/31/2017,0.578,,Yes,
220110,BRIGHAM AND WOMEN'S HOSPITAL,MA,2019,-1.2918,,10/01/2015,06/30/2017,-1.2918,,0.1677,,0.0874,,0.8679,,0.3364,,-0.3605,,-0.0929,,01/01/2016,12/31/2017,-0.0512,,No,
190111,"WILLIS KNIGHTON MEDICAL CENTER, INC",LA,2019,1.3392,,10/01/2015,06/30/2017,1.3392,,0.1729,,1.9082,,-0.2224,,-0.3571,,-0.3103,,-0.1536,,01/01/2016,12/31/2017,0.3479,,Yes,
390219,EXCELA HEALTH LATROBE HOSPITAL,PA,2019,-0.915,,10/01/2015,06/30/2017,-0.915,,-0.2288,,-0.8803,,-0.0183,,0.7988,,-1.4406,,0.3962,,01/01/2016,12/31/2017,-0.3317,,No,
230244,GARDEN CITY HOSPITAL,MI,2019,-1.3776,,10/01/2015,06/30/2017,-1.3776,,1.2758,,2.2018,,1.536,,2.1365,,1.5841,,-1.0793,,01/01/2016,12/31/2017,0.8778,,Yes,
230092,HENRY FORD ALLEGIANCE HEALTH,MI,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,-0.5175,,-0.4371,,-0.1037,,-0.7058,,-0.8972,,-0.4438,,01/01/2016,12/31/2017,-0.6735,,No,
450709,HOUSTON METHODIST ST JOHN HOSPITAL,TX,2019,0.2074,,10/01/2015,06/30/2017,0.2074,,-0.839,,-0.6882,,-0.9428,,-1.0526,,-1.4406,,-0.0708,,01/01/2016,12/31/2017,-0.682,,No,
360360,SOIN MEDICAL CENTER,OH,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,0.9552,,2.2018,,-0.0706,,2.1365,,1.0239,,-0.5156,,01/01/2016,12/31/2017,0.5783,,Yes,
050290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,CA,2019,0.7977,,10/01/2015,06/30/2017,0.7977,,-0.0937,,-0.4001,,-0.8294,,-0.6746,,-0.5243,,1.9601,,01/01/2016,12/31/2017,0.04,,No,
310096,SAINT MICHAEL'S MEDICAL CENTER,NJ,2019,-1.2188,,10/01/2015,06/30/2017,-1.2188,,-0.2399,,0.4124,,0.1684,,-1.4966,,0.9888,,-1.2727,,01/01/2016,12/31/2017,-0.3868,,No,
450716,CYPRESS FAIRBANKS MEDICAL CENTER,TX,2019,0.2667,,10/01/2015,06/30/2017,0.2667,,-0.127,,1.2416,,-0.2381,,-0.5223,,-0.4541,,-0.662,,01/01/2016,12/31/2017,-0.0679,,No,
440161,TRISTAR CENTENNIAL MEDICAL CENTER,TN,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,0.8472,,0.7854,,-0.0148,,1.6778,,0.5374,,1.25,,01/01/2016,12/31/2017,0.4864,,Yes,
520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR,WI,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,0.2616,,0.5177,,0.9656,,-1.0985,,0.096,,0.8272,,01/01/2016,12/31/2017,-0.0113,,No,
330208,ST JOHN'S RIVERSIDE HOSPITAL,NY,2019,0.0924,,10/01/2015,06/30/2017,0.0924,,0.4674,,-0.0123,,0.8888,,0.419,,1.7312,,-0.6897,,01/01/2016,12/31/2017,0.4112,,Yes,
450820,HOUSTON METHODIST SUGARLAND HOSPITAL,TX,2019,0.3213,,10/01/2015,06/30/2017,0.3213,,-0.3822,,-0.2912,,-0.6428,,-1.1792,,0.096,,0.1061,,01/01/2016,12/31/2017,-0.2767,,No,
260023,MERCY HOSPITAL JEFFERSON,MO,2019,-1.216,,10/01/2015,06/30/2017,-1.216,,0.1416,,-0.1416,,-0.5712,,0.0062,,-0.0344,,1.4489,,01/01/2016,12/31/2017,-0.0621,,No,
390326,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,PA,2019,-0.7627,,10/01/2015,06/30/2017,-0.7627,,-0.7775,,-1.4878,,-1.5202,,0.43,,-1.4406,,0.1309,,01/01/2016,12/31/2017,-0.7753,,No,
510050,WHEELING HOSPITAL,WV,2019,-0.1723,,10/01/2015,06/30/2017,-0.1723,,-0.1912,,-1.3382,,-0.641,,0.5511,,-0.847,,1.319,,01/01/2016,12/31/2017,-0.1884,,No,
410007,RHODE ISLAND HOSPITAL,RI,2019,1.8685,,10/01/2015,06/30/2017,1.8685,,0.6628,,0.8593,,0.2992,,2.1365,,-0.7751,,0.7941,,01/01/2016,12/31/2017,0.8436,,Yes,
390228,ST CLAIR HOSPITAL,PA,2019,-1.1273,,10/01/2015,06/30/2017,-1.1273,,-0.3553,,-0.7972,,-0.0863,,-0.2562,,-1.036,,0.399,,01/01/2016,12/31/2017,-0.4711,,No,
450102,CHRISTUS MOTHER FRANCES HOSPITAL,TX,2019,-0.3376,,10/01/2015,06/30/2017,-0.3376,,-0.1168,,-0.3484,,-0.0165,,-0.8471,,-0.0361,,0.6642,,01/01/2016,12/31/2017,-0.1499,,No,
390028,UPMC MERCY,PA,2019,-0.1411,,10/01/2015,06/30/2017,-0.1411,,0.0649,,-0.5645,,-0.2119,,1.0851,,-0.093,,0.1088,,01/01/2016,12/31/2017,0.034,,No,
100179,MEMORIAL HOSPITAL JACKSONVILLE,FL,2019,0.4396,,10/01/2015,06/30/2017,0.4396,,0.9606,,2.2018,,0.137,,0.2979,,0.85,,1.3163,,01/01/2016,12/31/2017,0.8825,,Yes,
040029,CONWAY REGIONAL MEDICAL CENTER,AR,2019,-0.5004,,10/01/2015,06/30/2017,-0.5004,,0.3125,,1.2083,,-1.0527,,-0.9682,,1.661,,0.7139,,01/01/2016,12/31/2017,0.1905,,No,
360012,MOUNT CARMEL ST ANN'S,OH,2019,-0.8859,,10/01/2015,06/30/2017,-0.8859,,-0.4086,,-0.5239,,-0.5172,,-0.3021,,-0.3555,,-0.3443,,01/01/2016,12/31/2017,-0.4802,,No,
260095,CENTERPOINT MEDICAL CENTER,MO,2019,-1.2601,,10/01/2015,06/30/2017,-1.2601,,0.0971,,-0.0031,,-0.0619,,-0.6287,,0.5758,,0.6034,,01/01/2016,12/31/2017,-0.1065,,No,
260081,SSM HEALTH ST CLARE HOSPITAL - FENTON,MO,2019,1.531,,10/01/2015,06/30/2017,1.531,,-0.1443,,0.477,,0.3376,,-1.1058,,0.4722,,-0.9024,,01/01/2016,12/31/2017,0.107,,No,
450200,WADLEY REGIONAL MEDICAL CENTER,TX,2019,0.0437,,10/01/2015,06/30/2017,0.0437,,-0.2718,,-0.1453,,-0.1159,,0.186,,-0.2485,,-1.035,,01/01/2016,12/31/2017,-0.2244,,No,
230151,BEAUMONT HOSPITAL - FARMINGTON HILLS,MI,2019,-0.2553,,10/01/2015,06/30/2017,-0.2553,,-0.1493,,-0.4112,,0.1196,,-0.7682,,0.3702,,-0.0569,,01/01/2016,12/31/2017,-0.1652,,No,
240214,MAPLE GROVE HOSPITAL,MN,2019,-0.0411,,10/01/2015,06/30/2017,-0.0411,,-0.2975,,-1.4878,,-0.1386,,2.1365,,-1.4406,,-0.557,,01/01/2016,12/31/2017,-0.2591,,No,
050360,MARIN GENERAL HOSPITAL,CA,2019,-1.1499,,10/01/2015,06/30/2017,-1.1499,,0.6103,,0.2185,,-0.245,,1.2062,,0.2047,,1.6672,,01/01/2016,12/31/2017,0.3463,,Yes,
060116,GOOD SAMARITAN MEDICAL CENTER,CO,2019,0.6991,,10/01/2015,06/30/2017,0.6991,,0.4137,,1.1252,,0.0777,,0.4337,,0.3785,,0.0536,,01/01/2016,12/31/2017,0.4565,,Yes,
500019,PROVIDENCE CENTRALIA HOSPITAL,WA,2019,-0.0986,,10/01/2015,06/30/2017,-0.0986,,0.5601,,1.1381,,0.2678,,1.2025,,1.1276,,-0.9356,,01/01/2016,12/31/2017,0.4613,,Yes,
060010,POUDRE VALLEY HOSPITAL,CO,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,-0.6523,,-1.4878,,-0.8277,,-0.2929,,-1.0159,,0.363,,01/01/2016,12/31/2017,-0.7881,,No,
040039,ARKANSAS METHODIST MEDICAL CENTER,AR,2019,-0.652,,10/01/2015,06/30/2017,-0.652,,0.1984,,1.5389,,0.997,,-0.4984,,-0.0629,,-0.9826,,01/01/2016,12/31/2017,0.0708,,No,
110230,EMORY JOHNS CREEK HOSPITAL,GA,2019,0.4846,,10/01/2015,06/30/2017,0.4846,,0.4029,,0.4586,,2.1658,,-0.0159,,-0.8688,,0.2746,,01/01/2016,12/31/2017,0.4151,,Yes,
110042,WELLSTAR PAULDING HOSPITAL,GA,2019,-0.1958,,10/01/2015,06/30/2017,-0.1958,,0.3142,,1.055,,-0.9899,,-0.2526,,1.8265,,-0.068,,01/01/2016,12/31/2017,0.2377,,No,
230254,ASCENSION CRITTENTON HOSPITAL,MI,2019,1.0866,,10/01/2015,06/30/2017,1.0866,,-0.057,,0.4623,,-0.5521,,0.3676,,-0.506,,-0.0569,,01/01/2016,12/31/2017,0.1145,,No,
110177,DOCTORS HOSPITAL,GA,2019,-0.8428,,10/01/2015,06/30/2017,-0.8428,,0.7185,,2.2018,,1.3529,,-1.115,,2.196,,-1.0433,,01/01/2016,12/31/2017,0.4843,,Yes,
190146,EAST JEFFERSON GENERAL HOSPITAL,LA,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,0.0053,,-0.2136,,-0.2695,,1.1273,,-0.4391,,-0.1785,,01/01/2016,12/31/2017,-0.2291,,No,
140125,GATEWAY REGIONAL MEDICAL CENTER,IL,2019,-0.2058,,10/01/2015,06/30/2017,-0.2058,,-1.117,,-1.4878,,-0.6515,,-1.4966,,-0.6849,,-1.2644,,01/01/2016,12/31/2017,-0.9803,,No,
490046,SENTARA LEIGH HOSPITAL,VA,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,-0.3307,,-1.22,,-0.6602,,0.5364,,-0.2418,,-0.068,,01/01/2016,12/31/2017,-0.5148,,No,
330011,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",NY,2019,-1.0325,,10/01/2015,06/30/2017,-1.0325,,-0.3441,,0.1502,,-0.9585,,-0.6397,,-0.1298,,-0.1426,,01/01/2016,12/31/2017,-0.4473,,No,
110011,TANNER MEDICAL CENTER - CARROLLTON,GA,2019,0.3472,,10/01/2015,06/30/2017,0.3472,,-0.1544,,-0.4241,,-0.6846,,-0.6214,,1.7998,,-0.8416,,01/01/2016,12/31/2017,-0.0792,,No,
050742,OLYMPIA MEDICAL CENTER,CA,2019,-0.3706,,10/01/2015,06/30/2017,-0.3706,,1.0391,,2.2018,,2.1658,,-1.4966,,0.3535,,1.9711,,01/01/2016,12/31/2017,0.8276,,Yes,
180124,TRISTAR GREENVIEW REGIONAL HOSPITAL,KY,2019,-1.5252,,10/01/2015,06/30/2017,-1.5252,,0.0058,,-0.7842,,0.3376,,0.2043,,2.196,,-1.9247,,01/01/2016,12/31/2017,-0.2239,,No,
490120,CHESAPEAKE GENERAL HOSPITAL,VA,2019,1.6805,,10/01/2015,06/30/2017,1.6805,,0.669,,1.1843,,0.7231,,0.0557,,0.32,,1.0621,,01/01/2016,12/31/2017,0.8208,,Yes,
330245,ST ELIZABETH MEDICAL CENTER,NY,2019,2.347,,10/01/2015,06/30/2017,2.347,,0.3038,,-1.1296,,1.1732,,-0.1076,,0.101,,1.4821,,01/01/2016,12/31/2017,0.6103,,Yes,
190125,ST FRANCIS MEDICAL CENTER,LA,2019,-0.0273,,10/01/2015,06/30/2017,-0.0273,,-0.548,,-0.8766,,-0.4526,,-0.6562,,0.2832,,-1.0378,,01/01/2016,12/31/2017,-0.4699,,No,
260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,MO,2019,-0.7468,,10/01/2015,06/30/2017,-0.7468,,-0.4061,,-0.8415,,-1.1609,,1.3658,,-1.0025,,-0.3913,,01/01/2016,12/31/2017,-0.4572,,No,
380017,LEGACY GOOD SAMARITAN MEDICAL CENTER,OR,2019,-0.4559,,10/01/2015,06/30/2017,-0.4559,,0.0367,,-0.33,,1.161,,0.219,,-0.8153,,-0.0514,,01/01/2016,12/31/2017,-0.0372,,No,
450508,MEMORIAL HOSPITAL,TX,2019,0.3386,,10/01/2015,06/30/2017,0.3386,,0.5607,,1.3708,,0.13,,-1.4966,,2.196,,0.6034,,01/01/2016,12/31/2017,0.5274,,Yes,
390031,LEHIGH VALLEY HOSPITAL-SCHUYLKILL E. NORWEGIAN STR,PA,2019,0.8217,,10/01/2015,06/30/2017,0.8217,,1.1393,,2.2018,,1.0772,,-0.8214,,2.196,,1.0427,,01/01/2016,12/31/2017,1.0917,,Yes,
010019,HELEN KELLER MEMORIAL HOSPITAL,AL,2019,-0.4339,,10/01/2015,06/30/2017,-0.4339,,0.3349,,1.694,,-0.6306,,0.1438,,1.4804,,-1.0129,,01/01/2016,12/31/2017,0.2196,,No,
150100,ST VINCENT EVANSVILLE,IN,2019,1.3973,,10/01/2015,06/30/2017,1.3973,,0.0623,,-0.2155,,-0.0392,,1.0686,,-0.4842,,-0.0183,,01/01/2016,12/31/2017,0.2625,,No,
140307,METRO-EAST SERVICES INC,IL,2019,1.4765,,10/01/2015,06/30/2017,1.4765,,0.0023,,-1.4878,,1.9721,,0.2208,,-1.4406,,0.7471,,01/01/2016,12/31/2017,0.2235,,No,
100032,BAYFRONT HEALTH - ST PETERSBURG,FL,2019,2.347,,10/01/2015,06/30/2017,2.347,,0.0384,,-0.6956,,0.0166,,0.7365,,0.2966,,-0.1619,,01/01/2016,12/31/2017,0.3847,,Yes,
390145,EXCELA HEALTH WESTMORELAND HOSPITAL,PA,2019,-1.1592,,10/01/2015,06/30/2017,-1.1592,,0.4812,,0.5989,,0.3655,,1.2814,,-0.8939,,1.0538,,01/01/2016,12/31/2017,0.2351,,No,
340073,DUKE HEALTH RALEIGH HOSPITAL,NC,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,0.0718,,0.3718,,0.7667,,-1.4966,,0.5725,,0.1448,,01/01/2016,12/31/2017,-0.1726,,No,
240036,ST CLOUD HOSPITAL,MN,2019,-1.4571,,10/01/2015,06/30/2017,-1.4571,,0.1504,,-0.5017,,0.458,,0.5933,,-0.404,,0.6062,,01/01/2016,12/31/2017,-0.0908,,No,
390102,UPMC ST MARGARET,PA,2019,-0.2912,,10/01/2015,06/30/2017,-0.2912,,0.8097,,0.6082,,0.8958,,1.6869,,-0.011,,0.8687,,01/01/2016,12/31/2017,0.6446,,Yes,
050153,O'CONNOR HOSPITAL,CA,2019,1.4586,,10/01/2015,06/30/2017,1.4586,,0.1772,,0.9461,,-0.2572,,-0.0764,,-0.2802,,0.5537,,01/01/2016,12/31/2017,0.3694,,Yes,
140304,ADVENTIST BOLINGBROOK HOSPITAL,IL,2019,0.9102,,10/01/2015,06/30/2017,0.9102,,-0.2792,,-0.5331,,1.5168,,-1.0177,,-0.7333,,-0.6289,,01/01/2016,12/31/2017,-0.1008,,No,
670098,RESOLUTE HEALTH HOSPITAL,TX,2019,-0.6031,,10/01/2015,06/30/2017,-0.6031,,-0.6808,,-1.4878,,-1.5202,,-0.2562,,0.6243,,-0.7643,,01/01/2016,12/31/2017,-0.6692,,No,
330107,PECONIC BAY MEDICAL CENTER,NY,2019,-0.4181,,10/01/2015,06/30/2017,-0.4181,,0.0529,,0.8815,,-1.0161,,-0.3223,,0.2615,,0.4597,,01/01/2016,12/31/2017,-0.0178,,No,
390222,RIDDLE MEMORIAL HOSPITAL,PA,2019,1.0154,,10/01/2015,06/30/2017,1.0154,,-0.224,,-0.895,,0.2103,,-0.803,,-0.5946,,0.9626,,01/01/2016,12/31/2017,-0.0381,,No,
520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,WI,2019,-1.419,,10/01/2015,06/30/2017,-1.419,,0.0487,,0.3182,,-0.177,,1.4557,,-0.7852,,-0.5681,,01/01/2016,12/31/2017,-0.1714,,No,
050159,VENTURA COUNTY MEDICAL CENTER,CA,2019,-0.0885,,10/01/2015,06/30/2017,-0.0885,,-0.6359,,-1.1074,,-0.5486,,-0.6783,,-0.2083,,-0.6372,,01/01/2016,12/31/2017,-0.5538,,No,
130006,ST LUKE'S REGIONAL MEDICAL CENTER,ID,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,-0.0339,,-0.5091,,0.4056,,0.6979,,-0.5193,,-0.2448,,01/01/2016,12/31/2017,-0.2625,,No,
360036,WOOSTER COMMUNITY HOSPITAL,OH,2019,-1.0622,,10/01/2015,06/30/2017,-1.0622,,-0.7848,,-1.4878,,0.9656,,-0.8709,,-1.4406,,-1.0903,,01/01/2016,12/31/2017,-0.8264,,No,
270049,ST VINCENT HEALTHCARE,MT,2019,-1.4822,,10/01/2015,06/30/2017,-1.4822,,-0.5275,,-0.679,,-1.3615,,-0.3535,,0.0425,,-0.2863,,01/01/2016,12/31/2017,-0.6708,,No,
260006,MOSAIC LIFE CARE AT ST JOSEPH,MO,2019,-1.3828,,10/01/2015,06/30/2017,-1.3828,,0.0312,,-0.4758,,0.1108,,-0.4764,,0.1896,,0.8079,,01/01/2016,12/31/2017,-0.1809,,No,
100284,WESTCHESTER GENERAL HOSPITAL,FL,2019,-0.6368,,10/01/2015,06/30/2017,-0.6368,,0.1242,,1.1234,,-0.6654,,-0.97,,0.9554,,0.1779,,01/01/2016,12/31/2017,0.0101,,No,
100236,FAWCETT MEMORIAL HOSPITAL,FL,2019,-1.4458,,10/01/2015,06/30/2017,-1.4458,,0.1337,,-0.2118,,-0.3043,,-0.8287,,0.0425,,1.9711,,01/01/2016,12/31/2017,-0.1032,,No,
340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,NC,2019,-1.0304,,10/01/2015,06/30/2017,-1.0304,,0.3675,,1.3911,,0.0637,,-0.0379,,0.3284,,0.0923,,01/01/2016,12/31/2017,0.1578,,No,
520051,ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE,WI,2019,1.6449,,10/01/2015,06/30/2017,1.6449,,0.1136,,0.1502,,-0.4805,,0.4686,,-0.4056,,0.8355,,01/01/2016,12/31/2017,0.3433,,Yes,
230167,MCLAREN GREATER LANSING,MI,2019,-1.2835,,10/01/2015,06/30/2017,-1.2835,,-0.52,,-1.2736,,-0.2729,,0.1897,,-0.526,,-0.7173,,01/01/2016,12/31/2017,-0.6346,,No,
390168,BUTLER MEMORIAL HOSPITAL,PA,2019,-1.1831,,10/01/2015,06/30/2017,-1.1831,,-0.1953,,-1.0354,,-0.1962,,0.3218,,0.4655,,-0.5322,,01/01/2016,12/31/2017,-0.3435,,No,
170023,ST CATHERINE HOSPITAL,KS,2019,1.4851,,10/01/2015,06/30/2017,1.4851,,-0.3322,,0.6266,,-0.8538,,-1.4966,,-0.0762,,0.1392,,01/01/2016,12/31/2017,-0.0596,,No,
190006,UNIVERSITY HOSPITAL & CLINICS,LA,2019,-0.3483,,10/01/2015,06/30/2017,-0.3483,,-0.0418,,0.4733,,1.5343,,0.353,,-1.4406,,-1.129,,01/01/2016,12/31/2017,-0.0878,,No,
110143,WELLSTAR COBB HOSPITAL,GA,2019,0.7734,,10/01/2015,06/30/2017,0.7734,,0.0976,,0.5897,,-0.6777,,-0.6397,,1.5874,,-0.3719,,01/01/2016,12/31/2017,0.1989,,No,
370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,OK,2019,-1.1633,,10/01/2015,06/30/2017,-1.1633,,0.4891,,0.3958,,-0.3846,,0.2906,,1.3165,,0.8272,,01/01/2016,12/31/2017,0.2412,,No,
440189,TENNOVA HEALTHCARE-REGIONAL JACKSON,TN,2019,1.8297,,10/01/2015,06/30/2017,1.8297,,0.5318,,0.9738,,0.2626,,0.4759,,0.9069,,0.0398,,01/01/2016,12/31/2017,0.7265,,Yes,
010001,SOUTHEAST ALABAMA MEDICAL CENTER,AL,2019,-0.6505,,10/01/2015,06/30/2017,-0.6505,,-0.1112,,0.4992,,0.2434,,-0.9737,,0.5608,,-0.8858,,01/01/2016,12/31/2017,-0.1921,,No,
330019,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",NY,2019,-0.5593,,10/01/2015,06/30/2017,-0.5593,,0.4447,,-0.0031,,0.13,,0.0594,,0.0659,,1.9711,,01/01/2016,12/31/2017,0.2941,,No,
360068,TOLEDO HOSPITAL THE,OH,2019,-0.4382,,10/01/2015,06/30/2017,-0.4382,,-0.2428,,-0.7325,,-0.7579,,-0.1608,,-0.0445,,0.4818,,01/01/2016,12/31/2017,-0.2721,,No,
450176,MISSION REGIONAL MEDICAL CENTER,TX,2019,0.759,,10/01/2015,06/30/2017,0.759,,-0.5686,,-0.6513,,-0.9498,,-0.4049,,-0.6615,,-0.1758,,01/01/2016,12/31/2017,-0.3695,,No,
100067,ST ANTHONYS HOSPITAL,FL,2019,1.2442,,10/01/2015,06/30/2017,1.2442,,-0.0852,,-0.341,,0.5905,,-0.3039,,-0.4474,,0.0757,,01/01/2016,12/31/2017,0.1142,,No,
230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,MI,2019,0.253,,10/01/2015,06/30/2017,0.253,,-0.9124,,-0.9615,,-1.0597,,-1.4966,,-0.9624,,-0.0818,,01/01/2016,12/31/2017,-0.7376,,No,
230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,MI,2019,-1.5577,,10/01/2015,06/30/2017,-1.5577,,0.2158,,-0.2819,,0.4248,,0.2594,,-0.0344,,0.7112,,01/01/2016,12/31/2017,-0.0502,,No,
310054,HACKENSACK-UMC MOUNTAINSIDE,NJ,2019,-0.3799,,10/01/2015,06/30/2017,-0.3799,,0.8377,,2.2018,,0.7894,,0.8667,,0.8601,,-0.5294,,01/01/2016,12/31/2017,0.6551,,Yes,
330191,GLENS FALLS HOSPITAL,NY,2019,-0.5688,,10/01/2015,06/30/2017,-0.5688,,-0.222,,-0.4943,,-0.7666,,-0.9902,,1.1126,,0.0287,,01/01/2016,12/31/2017,-0.274,,No,
500064,HARBORVIEW MEDICAL CENTER,WA,2019,0.0232,,10/01/2015,06/30/2017,0.0232,,0.7717,,-0.4315,,0.5714,,1.0979,,0.6494,,1.9711,,01/01/2016,12/31/2017,0.6594,,Yes,
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,TX,2019,1.517,,10/01/2015,06/30/2017,1.517,,0.2888,,-0.5516,,-0.6864,,0.3915,,2.1843,,0.1061,,01/01/2016,12/31/2017,0.473,,Yes,
220031,BOSTON MEDICAL CENTER CORPORATION-,MA,2019,-0.2842,,10/01/2015,06/30/2017,-0.2842,,-0.2737,,-0.2136,,0.1039,,-0.7241,,-0.5327,,-0.0017,,01/01/2016,12/31/2017,-0.2752,,No,
440156,PARKRIDGE MEDICAL CENTER,TN,2019,0.4955,,10/01/2015,06/30/2017,0.4955,,0.7929,,1.7051,,1.9024,,-0.6177,,1.3299,,-0.3553,,01/01/2016,12/31/2017,0.7482,,Yes,
510047,FAIRMONT REGIONAL MEDICAL CENTER,WV,2019,0.5523,,10/01/2015,06/30/2017,0.5523,,-0.0542,,-0.5571,,-1.5202,,-0.1755,,0.0107,,1.9711,,01/01/2016,12/31/2017,0.0368,,No,
020017,ALASKA REGIONAL HOSPITAL,AK,2019,-0.5574,,10/01/2015,06/30/2017,-0.5574,,0.6733,,1.0033,,0.3202,,1.008,,0.9788,,0.0563,,01/01/2016,12/31/2017,0.4887,,Yes,
070005,WATERBURY HOSPITAL,CT,2019,0.5501,,10/01/2015,06/30/2017,0.5501,,0.4178,,1.0347,,0.7301,,-0.0911,,0.4337,,-0.0183,,01/01/2016,12/31/2017,0.4377,,Yes,
050102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,CA,2019,0.4509,,10/01/2015,06/30/2017,0.4509,,1.0142,,1.5592,,1.4331,,-0.8893,,2.196,,0.772,,01/01/2016,12/31/2017,0.9297,,Yes,
260052,MERCY HOSPITAL WASHINGTON,MO,2019,-0.9646,,10/01/2015,06/30/2017,-0.9646,,-0.2614,,-1.4878,,0.1213,,1.353,,-0.5595,,-0.7339,,01/01/2016,12/31/2017,-0.3669,,No,
